Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoalsAttempted,X3PointShotsAttempted,FreeThrowsAttempted,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,OppFieldGoalsAttempted,Opp3PointShotsAttempted,OppFreeThrowsAttempted,OppOffRebounds,OppTotalRebounds,OppAssists,OppSteals,OppBlocks,OppTurnovers,OppTotalFouls
BRK,39,2015-01-14,Home,MEM,L,92,103,75,26,12,6,36,19,5,1,18,25,83,17,29,14,41,18,13,3,9,19
BRK,40,2015-01-16,Away,WAS,W,102,80,81,12,31,8,39,18,12,4,10,19,73,17,16,8,37,23,6,5,19,26
BRK,41,2015-01-17,Home,WAS,L,90,99,82,17,18,11,40,17,6,0,10,20,77,16,27,13,49,23,7,5,13,15
BRK,42,2015-01-21,Away,SAC,W,103,100,79,20,30,10,43,22,7,6,14,24,84,18,24,10,42,22,5,2,14,19
BRK,43,2015-01-22,Away,LAC,L,84,123,88,21,25,15,40,17,11,3,12,14,83,25,21,9,48,41,8,9,14,17
BRK,44,2015-01-24,Away,UTA,L,73,108,75,15,16,8,29,17,10,9,17,17,79,29,14,6,43,23,9,5,15,13
BRK,45,2015-01-28,Away,ATL,L,102,113,87,24,18,9,35,26,6,5,8,20,82,33,26,12,45,29,4,4,11,18
BRK,46,2015-01-30,Home,TOR,L,122,127,101,19,26,14,50,19,7,4,7,20,92,26,30,9,45,22,5,3,9,21
BRK,47,2015-02-02,Home,LAC,W,102,100,83,27,18,10,45,21,4,0,16,27,89,23,25,15,52,23,6,1,12,22
BRK,48,2015-02-04,Away,TOR,W,109,93,81,19,23,10,39,24,7,1,8,17,79,33,18,9,38,22,3,4,9,16
BRK,49,2015-02-06,Home,NYK,W,92,88,74,11,22,10,47,23,1,10,14,19,89,24,17,13,40,23,8,3,5,22
BRK,50,2015-02-07,Away,WAS,L,77,114,77,18,31,13,38,17,8,4,15,20,87,20,23,16,51,31,9,3,14,24
BRK,51,2015-02-09,Away,MIL,L,97,103,76,25,19,8,38,25,3,8,15,17,89,18,25,14,44,25,14,4,9,14
BRK,52,2015-02-10,Away,MEM,L,86,95,81,12,17,14,46,14,7,5,20,24,81,19,25,12,45,24,14,9,12,19
BRK,53,2015-02-20,Away,LAL,W,114,105,89,21,24,13,46,29,7,2,11,20,89,23,29,14,46,22,10,4,10,18
BRK,54,2015-02-23,Away,DEN,W,110,82,92,21,23,14,57,21,7,9,10,17,94,27,22,19,49,18,6,3,13,24
BRK,55,2015-02-25,Away,NOP,L,96,102,92,21,15,8,37,13,6,6,12,16,74,25,19,6,43,26,6,6,20,21
BRK,56,2015-02-27,Away,HOU,L,98,102,85,17,20,12,44,17,8,4,16,21,84,32,17,8,41,26,9,5,13,25
BRK,57,2015-02-28,Away,DAL,W,104,94,77,23,23,12,48,20,5,4,14,21,82,28,18,8,37,23,10,3,12,19
BRK,58,2015-03-02,Home,GSW,W,110,108,89,21,16,11,38,20,7,1,13,12,90,30,18,17,50,26,11,7,15,20
BRK,59,2015-03-04,Home,CHO,L,91,115,88,16,24,12,38,15,6,1,9,24,85,19,28,12,49,24,5,2,11,20
BRK,60,2015-03-06,Home,PHO,L,100,108,97,22,29,18,57,21,5,1,20,29,91,26,35,12,51,19,13,2,15,24
BRK,61,2015-03-08,Home,UTA,L,88,95,76,15,11,7,30,21,9,2,14,16,72,22,21,12,43,24,6,4,16,12
BRK,62,2015-03-10,Home,NOP,L,91,111,84,16,23,12,41,19,5,5,12,12,87,21,11,8,41,31,10,4,10,19
BRK,63,2015-03-11,Away,MIA,L,98,104,73,17,39,14,44,15,8,2,21,24,81,21,38,11,39,23,14,3,10,29
BRK,64,2015-03-14,Away,PHI,W,94,87,84,17,26,7,45,20,9,5,16,16,94,37,14,12,48,21,7,8,16,25
BRK,65,2015-03-16,Away,MIN,W,122,106,90,13,17,13,43,21,8,2,14,15,88,15,17,13,36,27,6,7,16,15
BRK,66,2015-03-18,Away,CLE,L,92,117,80,20,21,8,32,23,7,5,11,19,82,29,20,11,43,32,2,3,11,17
BRK,67,2015-03-20,Home,MIL,W,129,127,107,25,34,16,53,31,9,7,15,25,129,16,29,38,81,23,11,9,17,31
BRK,68,2015-03-21,Away,IND,W,123,111,75,12,31,3,35,21,4,4,8,18,90,23,18,11,39,22,3,2,9,23
BRK,69,2015-03-23,Home,BOS,L,91,110,89,17,30,16,48,15,7,5,11,13,92,22,14,8,47,25,7,4,9,21
BRK,70,2015-03-25,Away,CHO,W,91,88,91,14,11,5,46,28,6,8,9,18,91,12,20,10,51,23,4,7,11,17
BRK,71,2015-03-27,Home,CLE,W,106,98,86,23,19,10,46,21,6,1,15,18,81,30,20,6,40,17,10,4,16,19
BRK,72,2015-03-29,Home,LAL,W,107,99,87,28,21,6,43,29,11,6,8,9,91,18,11,9,43,25,7,4,11,14
BRK,73,2015-03-31,Home,IND,W,111,106,80,18,28,6,41,25,5,3,7,23,82,23,24,6,37,23,3,6,10,22
BRK,74,2015-04-01,Away,NYK,W,100,98,81,16,12,7,37,24,8,7,10,17,81,23,15,10,40,20,6,4,13,15
BRK,75,2015-04-03,Home,TOR,W,114,109,88,16,23,17,41,21,10,1,8,18,82,26,23,13,40,24,5,1,14,21
BRK,76,2015-04-04,Away,ATL,L,99,131,80,23,17,12,39,22,7,2,21,15,82,33,19,7,34,40,15,4,12,16
BRK,77,2015-04-06,Home,POR,W,106,96,91,14,23,12,46,25,6,5,6,11,87,26,9,11,50,17,4,3,12,21
BRK,78,2015-04-08,Home,ATL,L,111,114,87,26,25,14,47,27,7,4,12,20,86,28,25,10,40,35,11,4,11,18
BRK,79,2015-04-10,Home,WAS,W,117,80,89,20,23,12,44,29,10,1,6,20,82,15,17,17,50,23,3,4,17,21
BRK,80,2015-04-12,Away,MIL,L,73,96,83,18,22,16,49,17,9,5,21,20,83,20,12,7,47,30,13,7,17,20
BRK,81,2015-04-13,Home,CHI,L,86,113,87,12,22,12,42,12,2,3,10,14,88,30,17,9,46,26,7,8,7,18
BRK,82,2015-04-15,Home,ORL,W,101,88,80,24,23,7,40,25,8,5,12,12,79,20,13,10,42,18,6,4,17,21
CHO,1,2014-10-29,Home,MIL,W,108,106,101,21,29,15,50,27,8,9,10,20,80,14,24,3,35,25,9,10,14,25
CHO,2,2014-11-01,Home,MEM,L,69,71,72,14,18,5,44,17,10,4,20,16,80,11,13,9,45,16,8,0,18,22
CHO,3,2014-11-02,Away,NYK,L,93,96,70,15,29,8,38,20,7,2,12,16,78,16,17,8,35,23,5,0,12,26
CHO,4,2014-11-04,Away,NOP,L,91,100,80,21,13,6,34,23,6,1,12,15,81,18,19,11,47,26,5,6,12,19
CHO,5,2014-11-05,Home,MIA,W,96,89,82,18,29,13,49,23,4,9,12,24,77,22,31,6,36,19,6,4,8,25
CHO,6,2014-11-07,Home,ATL,W,122,119,97,21,27,11,51,31,6,7,19,30,93,33,26,7,38,28,8,3,19,33
CHO,7,2014-11-09,Away,LAL,L,92,107,79,14,27,12,39,15,5,0,11,18,82,17,22,8,38,28,8,2,11,23
CHO,8,2014-11-11,Away,POR,L,100,102,75,16,27,6,38,16,5,3,13,16,93,25,16,15,48,25,6,4,12,21
CHO,9,2014-11-14,Away,PHO,W,103,95,91,16,19,14,46,21,5,3,7,15,86,29,14,11,45,16,3,6,11,23
CHO,10,2014-11-15,Away,GSW,L,87,112,84,17,28,10,41,14,5,2,12,13,87,26,14,11,51,30,7,3,14,25
CHO,11,2014-11-17,Home,DAL,L,80,107,80,22,13,7,35,22,1,3,11,17,84,28,16,10,50,32,7,4,7,18
CHO,12,2014-11-19,Away,IND,L,86,88,86,14,12,12,41,18,6,6,5,21,78,15,24,14,51,15,3,3,11,13
CHO,13,2014-11-21,Home,ORL,L,100,105,91,20,15,10,45,22,4,7,7,26,82,16,32,6,43,12,2,5,8,15
CHO,14,2014-11-23,Away,MIA,L,93,94,79,21,16,5,33,18,9,1,11,19,66,23,19,3,36,19,4,5,16,16
CHO,15,2014-11-24,Home,LAC,L,92,113,75,20,35,5,33,21,6,4,5,17,88,32,10,8,43,28,2,2,8,24
CHO,16,2014-11-26,Home,POR,L,97,105,94,15,15,10,47,29,3,5,6,20,92,27,20,10,50,21,4,7,8,18
CHO,17,2014-11-28,Home,GSW,L,101,106,87,19,23,8,44,27,4,8,13,14,99,26,16,16,46,28,7,8,12,26
CHO,18,2014-11-29,Away,ATL,L,75,105,88,23,16,13,38,20,3,4,12,16,75,23,16,5,44,31,8,5,12,17
CHO,19,2014-12-03,Home,CHI,L,95,102,90,15,23,7,42,17,5,3,5,21,80,28,21,4,49,27,4,1,11,18
CHO,20,2014-12-05,Home,NYK,W,103,102,88,18,18,10,41,19,2,7,7,20,79,22,22,4,34,23,5,4,6,21
CHO,21,2014-12-10,Home,BOS,W,96,87,84,14,29,7,44,18,5,3,10,14,87,23,10,6,45,26,3,1,14,27
CHO,22,2014-12-12,Away,MEM,L,107,113,98,17,27,13,49,16,8,11,14,29,85,13,38,7,47,21,7,9,20,22
CHO,23,2014-12-13,Home,BRK,L,87,114,79,22,27,9,34,16,3,4,6,19,72,23,20,4,43,29,4,4,13,24
CHO,24,2014-12-15,Away,CLE,L,88,97,83,16,14,5,37,22,4,5,10,14,83,24,17,8,43,28,10,5,10,14
CHO,25,2014-12-17,Home,PHO,L,106,111,86,24,22,8,35,22,6,3,6,16,82,25,21,8,43,22,4,7,8,15
CHO,26,2014-12-19,Away,PHI,W,109,91,98,24,17,17,45,25,10,3,14,17,71,26,17,2,35,23,6,12,24,17
CHO,27,2014-12-20,Home,UTA,W,104,86,87,22,16,15,49,21,8,3,5,14,85,31,15,13,39,18,3,5,9,15
CHO,28,2014-12-22,Home,DEN,W,110,82,80,19,24,6,44,23,6,6,12,21,82,18,24,9,37,11,6,4,13,20
CHO,29,2014-12-23,Away,MIL,W,108,101,82,21,36,11,43,21,6,5,12,21,82,21,20,9,40,25,7,6,20,25
CHO,30,2014-12-26,Away,OKC,L,75,98,87,24,26,15,52,12,8,2,15,20,88,27,21,13,57,18,6,10,11,25
CHO,31,2014-12-27,Home,ORL,L,94,102,86,24,18,9,41,18,2,8,10,19,83,20,24,5,40,22,6,4,6,18
CHO,32,2014-12-29,Home,MIL,L,94,104,90,25,26,9,48,20,13,9,17,20,85,21,21,2,42,21,8,10,19,25
CHO,33,2014-12-31,Away,HOU,L,83,102,76,18,26,7,41,15,6,9,16,17,88,43,14,10,41,22,10,7,14,25
CHO,34,2015-01-02,Home,CLE,L,87,91,87,28,26,15,50,20,5,6,14,24,87,15,30,13,46,16,8,5,7,23
CHO,35,2015-01-03,Away,ORL,W,98,90,78,16,32,16,53,16,4,4,14,15,87,19,21,12,44,18,9,3,7,24
CHO,36,2015-01-05,Away,BOS,W,104,95,78,19,23,12,48,22,2,10,15,22,91,18,23,10,33,22,8,7,6,23
CHO,37,2015-01-07,Home,NOP,W,98,94,86,14,26,9,43,18,9,4,10,18,80,18,24,9,43,19,6,8,14,20
CHO,38,2015-01-08,Away,TOR,W,103,95,88,16,22,9,46,21,5,3,8,18,83,31,25,8,42,20,2,7,14,21
CHO,39,2015-01-10,Away,NYK,W,110,82,78,16,33,11,51,18,8,5,15,14,85,29,9,4,29,17,9,4,12,24
CHO,40,2015-01-14,Home,SAS,L,93,98,86,13,35,15,48,15,4,10,10,18,85,21,20,6,42,27,7,11,12,27
CHO,41,2015-01-17,Home,IND,W,80,71,101,15,25,14,58,16,7,5,7,16,84,21,13,7,56,18,5,10,19,23
CHO,42,2015-01-19,Home,MIN,W,105,80,89,22,19,10,47,27,8,3,10,20,80,19,20,10,42,16,7,6,16,20
CHO,43,2015-01-21,Home,MIA,W,78,76,80,19,30,20,56,19,3,8,14,16,84,18,15,10,41,14,7,8,7,22
CHO,44,2015-01-23,Away,CLE,L,90,129,89,16,24,12,42,27,6,5,11,22,89,28,28,11,56,29,7,5,11,19
CHO,45,2015-01-24,Home,NYK,W,76,71,76,7,37,10,41,9,7,13,9,19,79,15,18,14,54,20,4,6,14,28
CHO,46,2015-01-28,Away,SAS,L,86,95,83,18,14,8,43,23,7,4,12,17,83,29,18,10,49,23,7,8,14,14
CHO,47,2015-01-31,Away,DEN,W,104,86,93,11,25,10,57,32,10,11,10,18,92,24,20,8,44,21,2,8,12,19
CHO,48,2015-02-02,Away,WAS,W,92,88,79,15,19,6,42,21,6,3,11,18,81,15,19,10,43,19,7,3,12,23
CHO,49,2015-02-05,Home,WAS,W,94,87,76,25,27,12,50,15,5,15,14,19,84,10,17,9,37,20,2,5,12,26
CHO,50,2015-02-07,Away,PHI,L,81,89,84,23,20,5,43,24,9,5,12,20,74,23,30,5,47,19,6,5,15,22
CHO,51,2015-02-08,Home,IND,L,102,103,77,14,28,4,35,24,5,4,10,23,84,19,25,8,40,19,4,2,12,25
CHO,52,2015-02-10,Home,DET,L,78,106,81,24,14,10,38,21,1,9,11,21,83,19,30,10,48,21,8,5,8,18
CHO,53,2015-02-21,Home,OKC,L,103,110,93,24,20,11,41,28,9,10,9,18,95,18,26,19,59,21,7,7,14,20
CHO,54,2015-02-22,Away,DAL,L,81,92,90,19,13,13,47,20,10,2,14,20,78,18,19,6,49,20,7,6,15,16
CHO,55,2015-02-25,Away,CHI,W,98,86,84,14,21,12,45,16,8,3,9,18,77,17,23,9,43,24,6,11,12,17
CHO,56,2015-02-27,Away,BOS,L,98,106,82,21,17,8,48,19,8,7,16,18,96,35,15,14,47,24,8,5,8,15
CHO,57,2015-03-01,Away,ORL,W,98,83,80,18,14,7,47,22,5,4,16,17,85,15,20,10,44,16,8,3,11,19
CHO,58,2015-03-03,Home,LAL,W,104,103,79,13,31,5,42,30,10,5,11,17,86,17,21,6,41,24,6,4,11,21
CHO,59,2015-03-04,Away,BRK,W,115,91,85,19,28,12,49,24,5,2,11,20,88,16,24,12,38,15,6,1,9,24
CHO,60,2015-03-06,Home,TOR,W,103,94,85,20,20,11,56,26,3,5,15,15,91,22,15,5,32,21,5,5,5,18
CHO,61,2015-03-08,Away,DET,W,108,101,79,17,23,4,39,32,6,5,9,20,89,14,25,13,42,21,8,3,10,16
CHO,62,2015-03-09,Home,WAS,L,69,95,77,22,20,8,37,13,4,8,15,11,85,14,5,8,49,21,10,4,13,19
CHO,63,2015-03-11,Home,SAC,L,106,113,93,18,26,10,44,28,5,12,11,24,85,20,30,7,43,25,4,3,12,21
CHO,64,2015-03-13,Home,CHI,W,101,91,89,19,33,17,55,15,4,7,12,17,82,32,19,4,36,18,4,6,10,25
CHO,65,2015-03-16,Away,UTA,L,66,94,78,19,18,6,36,9,5,4,7,11,78,24,19,14,61,19,3,5,13,19
CHO,66,2015-03-17,Away,LAC,L,92,99,79,14,29,9,43,20,6,4,13,23,77,24,28,7,44,24,7,4,12,26
CHO,67,2015-03-20,Away,SAC,L,91,101,91,18,16,7,36,16,10,3,13,18,78,21,25,11,48,21,4,3,21,17
CHO,68,2015-03-22,Away,MIN,W,109,98,89,18,16,13,42,21,8,3,7,16,74,11,16,3,32,24,5,1,13,17
CHO,69,2015-03-23,Away,CHI,L,86,98,81,20,28,11,51,11,2,8,10,25,82,16,29,6,46,21,5,7,6,20
CHO,70,2015-03-25,Home,BRK,L,88,91,91,12,20,10,51,23,4,7,11,17,91,14,11,5,46,28,6,8,9,18
CHO,71,2015-03-27,Away,WAS,L,107,110,104,25,35,10,61,25,11,11,11,17,113,25,22,17,72,25,9,9,16,26
CHO,72,2015-03-28,Home,ATL,W,115,100,80,26,22,7,42,28,4,6,8,16,86,30,14,7,36,32,6,4,10,17
CHO,73,2015-03-30,Home,BOS,L,104,116,85,26,19,10,40,20,3,6,10,17,89,26,23,13,42,28,7,1,7,21
CHO,74,2015-04-01,Home,DET,W,102,78,90,22,24,13,55,21,10,7,9,17,88,22,18,14,51,24,6,4,12,20
CHO,75,2015-04-03,Away,IND,L,74,93,80,18,20,10,42,15,10,5,18,13,83,16,18,15,55,20,13,4,20,20
CHO,76,2015-04-04,Home,PHI,W,92,91,86,13,23,13,44,13,5,5,11,20,76,26,33,11,40,13,4,14,15,24
CHO,77,2015-04-07,Away,MIA,L,100,105,91,18,21,15,45,12,8,5,9,26,81,15,28,8,42,20,4,6,11,17
CHO,78,2015-04-08,Home,TOR,L,74,92,81,22,11,9,35,15,4,5,8,15,77,27,19,9,47,20,5,9,9,19
CHO,79,2015-04-10,Away,ATL,L,80,104,83,30,18,12,46,21,8,3,13,15,82,28,16,9,44,31,10,4,13,18
CHO,80,2015-04-12,Away,DET,L,77,116,79,15,29,6,33,16,8,2,9,13,81,28,23,12,56,33,6,4,14,23
CHO,81,2015-04-13,Home,HOU,L,90,100,83,32,17,7,43,23,8,5,15,17,85,35,26,10,49,19,9,10,10,18
CHO,82,2015-04-15,Away,TOR,L,87,92,71,33,16,8,36,15,8,3,12,10,77,33,4,5,32,27,8,3,11,16
CHI,1,2014-10-29,Away,NYK,W,104,80,71,24,30,10,47,21,9,4,15,18,85,17,17,14,38,19,9,5,11,22
CHI,2,2014-10-31,Home,CLE,L,108,114,90,31,17,11,42,25,4,14,19,28,104,15,33,20,52,18,8,4,9,18
CHI,3,2014-11-01,Away,MIN,W,106,105,69,23,40,5,38,15,3,8,14,24,85,12,31,13,42,26,9,4,10,29
CHI,4,2014-11-04,Home,ORL,W,98,90,75,15,27,10,44,23,6,9,12,18,88,14,14,14,48,21,6,6,11,22
CHI,5,2014-11-05,Away,MIL,W,95,86,73,16,30,7,42,24,8,3,16,18,89,15,20,18,50,19,10,3,14,28
CHI,6,2014-11-07,Away,PHI,W,118,115,78,24,34,12,40,25,4,6,17,21,91,30,25,17,42,29,7,2,12,29
CHI,7,2014-11-08,Home,BOS,L,101,106,92,18,15,11,38,26,5,2,8,16,81,19,20,7,45,25,6,3,12,17
CHI,8,2014-11-10,Home,DET,W,102,91,88,20,20,9,49,22,6,8,10,19,80,14,25,9,46,19,5,6,15,21
CHI,9,2014-11-13,Away,TOR,W,100,93,77,15,32,13,48,26,7,7,19,18,89,25,21,13,38,17,11,7,14,28
CHI,10,2014-11-15,Home,IND,L,90,99,83,17,23,10,34,18,6,7,13,19,77,18,25,10,46,18,5,6,14,22
CHI,11,2014-11-17,Away,LAC,W,105,89,80,26,25,9,45,28,7,2,8,24,81,23,22,9,40,20,2,5,12,21
CHI,12,2014-11-20,Away,SAC,L,88,103,84,19,16,13,42,23,6,4,14,26,74,6,27,7,40,26,5,4,13,21
CHI,13,2014-11-21,Away,POR,L,87,105,83,22,28,11,48,14,9,2,14,18,79,16,22,6,46,26,8,5,17,19
CHI,14,2014-11-24,Away,UTA,W,97,95,72,20,23,7,35,20,9,3,16,14,86,9,10,11,41,22,9,6,13,20
CHI,15,2014-11-25,Away,DEN,L,109,114,82,21,37,11,37,20,9,4,12,22,85,16,27,14,45,22,5,7,14,25
CHI,16,2014-11-28,Away,BOS,W,109,102,90,17,37,18,52,18,5,13,13,21,92,22,29,12,42,20,7,2,13,30
CHI,17,2014-11-30,Away,BRK,W,102,84,69,24,34,7,50,19,6,5,19,24,86,14,24,7,34,16,9,0,10,25
CHI,18,2014-12-02,Home,DAL,L,129,132,103,26,34,15,52,38,5,6,18,22,102,30,27,12,46,30,9,6,14,28
CHI,19,2014-12-03,Away,CHO,W,102,95,80,28,21,4,49,27,4,1,11,18,90,15,23,7,42,17,5,3,5,21
CHI,20,2014-12-06,Home,GSW,L,102,112,83,21,27,17,50,24,6,3,22,23,89,30,25,15,40,27,14,6,11,21
CHI,21,2014-12-10,Home,BRK,W,105,80,79,22,32,15,57,21,6,11,15,18,88,14,24,15,44,16,9,5,11,25
CHI,22,2014-12-12,Home,POR,W,115,106,88,15,28,14,47,18,5,3,7,11,88,24,11,11,37,20,3,5,10,17
CHI,23,2014-12-14,Away,MIA,W,93,75,71,18,21,8,44,21,4,8,19,18,80,22,18,13,40,12,13,5,13,22
CHI,24,2014-12-15,Away,ATL,L,86,93,93,29,14,15,57,18,3,6,14,17,83,21,17,5,40,26,10,7,9,17
CHI,25,2014-12-18,Home,NYK,W,103,97,75,23,30,11,32,23,9,8,11,17,82,9,19,14,41,19,7,6,16,24
CHI,26,2014-12-19,Away,MEM,W,103,97,73,26,33,8,51,17,2,3,9,18,94,13,24,14,45,12,4,6,4,25
CHI,27,2014-12-22,Home,TOR,W,129,120,74,12,47,12,41,20,4,13,15,20,100,30,32,18,37,15,10,3,7,30
CHI,28,2014-12-23,Away,WAS,W,99,91,85,17,24,8,52,20,5,7,10,14,89,9,16,7,41,21,7,5,8,17
CHI,29,2014-12-25,Home,LAL,W,113,93,86,24,25,20,57,27,1,7,13,12,92,16,21,16,39,18,9,8,4,21
CHI,30,2014-12-27,Home,NOP,W,107,100,89,20,22,15,45,19,8,6,13,17,88,14,16,10,37,18,9,8,15,19
CHI,31,2014-12-29,Away,IND,W,92,90,84,13,33,14,46,17,8,7,10,16,83,13,21,7,44,18,5,8,13,25
CHI,32,2014-12-30,Home,BRK,L,82,96,86,25,15,13,48,22,5,11,12,18,83,14,21,10,46,21,9,5,10,17
CHI,33,2015-01-01,Home,DEN,W,106,101,91,15,25,13,46,22,7,18,7,19,92,14,27,17,57,19,4,7,12,27
CHI,34,2015-01-03,Home,BOS,W,109,104,100,28,40,24,59,19,10,9,16,14,100,17,11,10,45,26,9,6,20,28
CHI,35,2015-01-05,Home,HOU,W,114,105,85,17,30,17,47,27,10,12,17,13,102,25,5,16,41,25,9,8,16,27
CHI,36,2015-01-07,Home,UTA,L,77,97,84,20,20,16,43,17,5,5,15,20,78,16,24,14,48,21,8,8,15,20
CHI,37,2015-01-09,Away,WAS,L,86,102,83,26,19,11,46,16,9,8,16,15,86,15,19,12,48,27,9,7,13,18
CHI,38,2015-01-10,Home,MIL,W,95,87,88,17,24,22,51,24,5,5,12,18,81,11,16,12,37,19,9,10,11,24
CHI,39,2015-01-12,Home,ORL,L,114,121,84,27,33,11,43,25,6,5,14,20,81,18,29,2,34,28,10,3,10,25
CHI,40,2015-01-14,Home,WAS,L,99,105,79,27,24,8,33,18,10,5,12,21,78,15,25,10,43,29,4,4,15,24
CHI,41,2015-01-16,Away,BOS,W,119,103,89,25,12,8,36,28,12,6,7,14,85,16,16,11,45,29,5,4,13,16
CHI,42,2015-01-17,Home,ATL,L,99,107,80,26,20,7,43,25,5,5,13,21,84,26,21,9,40,31,10,7,9,19
CHI,43,2015-01-19,Away,CLE,L,94,108,80,16,32,11,40,12,5,9,8,16,90,18,25,20,54,20,5,4,12,19
CHI,44,2015-01-22,Home,SAS,W,104,81,76,19,32,8,46,19,7,8,10,16,81,21,18,9,39,17,4,5,12,24
CHI,45,2015-01-23,Away,DAL,W,102,98,78,16,20,15,47,22,8,5,21,18,82,18,18,9,30,16,12,8,12,16
CHI,46,2015-01-25,Home,MIA,L,84,96,87,24,19,14,43,15,5,10,9,16,84,13,23,13,54,19,6,13,10,15
CHI,47,2015-01-27,Away,GSW,W,113,111,98,29,23,19,61,19,6,6,21,18,113,33,12,15,48,31,9,2,13,15
CHI,48,2015-01-29,Away,LAL,L,118,123,104,25,32,17,49,26,9,6,11,21,106,9,25,18,54,26,5,8,13,27
CHI,49,2015-01-30,Away,PHO,L,93,99,87,18,27,12,49,20,6,3,11,18,90,22,17,11,50,16,7,5,13,21
CHI,50,2015-02-04,Away,HOU,L,90,101,89,25,26,18,60,16,3,5,12,17,92,27,23,11,47,18,6,8,6,19
CHI,51,2015-02-07,Away,NOP,W,107,72,84,22,13,8,45,18,6,4,11,7,86,17,7,12,38,16,8,6,11,13
CHI,52,2015-02-08,Away,ORL,W,98,97,77,22,18,7,35,27,11,1,15,11,83,25,13,13,45,21,9,4,16,21
CHI,53,2015-02-10,Home,SAC,W,104,86,80,20,15,5,33,26,8,3,7,21,75,12,27,13,45,23,3,3,13,15
CHI,54,2015-02-12,Home,CLE,W,113,98,92,23,26,13,47,29,10,3,8,23,85,31,22,10,43,20,5,3,16,23
CHI,55,2015-02-20,Away,DET,L,91,100,78,16,22,13,43,16,2,7,20,23,84,22,33,11,42,19,12,1,10,23
CHI,56,2015-02-21,Home,PHO,W,112,107,89,24,16,14,47,27,5,3,17,14,88,25,8,8,36,25,10,2,13,15
CHI,57,2015-02-23,Home,MIL,W,87,71,76,26,32,18,62,20,4,7,18,16,89,18,13,12,41,16,9,4,10,21
CHI,58,2015-02-25,Home,CHO,L,86,98,77,17,23,9,43,24,6,11,12,17,84,14,21,12,45,16,8,3,9,18
CHI,59,2015-02-27,Home,MIN,W,96,89,96,31,16,22,53,24,5,5,9,24,77,14,31,10,45,17,7,2,11,18
CHI,60,2015-03-01,Home,LAC,L,86,96,87,26,30,17,51,18,2,1,11,17,87,27,24,13,55,15,6,12,8,23
CHI,61,2015-03-03,Home,WAS,W,97,92,78,29,30,10,47,20,5,7,16,16,84,22,19,10,39,23,10,11,11,23
CHI,62,2015-03-05,Home,OKC,W,108,105,87,25,26,12,48,26,4,3,10,15,88,20,19,8,41,20,8,4,9,18
CHI,63,2015-03-06,Away,IND,L,84,98,86,23,19,14,44,20,5,3,11,25,80,20,33,15,51,23,7,4,11,22
CHI,64,2015-03-08,Away,SAS,L,105,116,73,15,29,7,44,20,6,6,20,24,90,22,24,8,35,14,15,4,7,22
CHI,65,2015-03-09,Home,MEM,L,91,101,80,22,14,9,44,18,7,2,15,13,84,14,17,7,40,25,13,5,11,12
CHI,66,2015-03-11,Away,PHI,W,104,95,87,24,20,8,58,24,6,2,18,16,104,41,25,17,55,16,12,5,10,15
CHI,67,2015-03-13,Away,CHO,L,91,101,82,32,19,4,36,18,4,6,10,25,89,19,33,17,55,15,4,7,12,17
CHI,68,2015-03-15,Away,OKC,L,100,109,83,29,24,9,33,20,5,3,11,24,87,21,30,17,52,16,4,4,16,23
CHI,69,2015-03-18,Home,IND,W,103,86,82,24,28,9,52,22,6,4,12,23,81,19,21,5,38,16,3,8,9,23
CHI,70,2015-03-20,Home,TOR,W,108,92,79,28,17,13,47,32,4,7,12,21,79,25,26,12,36,20,6,4,6,19
CHI,71,2015-03-21,Away,DET,L,91,107,77,21,24,8,45,22,2,1,11,11,90,26,10,6,44,28,9,6,4,20
CHI,72,2015-03-23,Home,CHO,W,98,86,82,16,29,6,46,21,5,7,6,20,81,20,28,11,51,11,2,8,10,25
CHI,73,2015-03-25,Away,TOR,W,116,103,74,23,17,2,31,26,4,6,8,16,83,21,19,10,35,16,6,1,7,16
CHI,74,2015-03-28,Home,NYK,W,111,80,84,17,22,12,51,28,8,5,12,16,79,17,19,9,35,22,7,7,13,18
CHI,75,2015-04-01,Away,MIL,L,91,95,74,26,37,12,40,18,11,3,20,21,89,21,18,20,48,15,11,5,18,28
CHI,76,2015-04-03,Home,DET,W,88,82,85,17,21,19,44,18,9,5,10,15,74,19,15,11,42,14,9,12,18,20
CHI,77,2015-04-05,Away,CLE,L,94,99,76,27,21,9,45,28,7,2,16,22,83,37,22,10,40,24,9,4,10,17
CHI,78,2015-04-08,Away,ORL,L,103,105,79,26,31,12,41,25,9,4,15,16,82,23,24,13,44,21,8,3,15,19
CHI,79,2015-04-09,Away,MIA,W,89,78,91,23,17,15,51,17,10,2,11,11,88,18,7,13,46,14,2,7,14,17
CHI,80,2015-04-11,Home,PHI,W,114,107,90,26,36,13,48,20,8,5,10,20,89,41,25,14,47,19,5,3,15,29
CHI,81,2015-04-13,Away,BRK,W,113,86,88,30,17,9,46,26,7,8,7,18,87,12,22,12,42,12,2,3,10,14
CHI,82,2015-04-15,Home,ATL,W,91,85,77,24,26,7,50,14,11,9,21,12,92,29,7,10,42,15,10,10,15,19
CLE,1,2014-10-30,Home,NYK,L,90,95,70,24,20,11,33,22,5,2,19,15,69,12,18,9,35,30,9,1,15,26
